Make,Model,Variant,Fuel_Type,Transmission,Ex_Showroom_Price,Market_Status
Mini,Cooper 2018 2024,Cooper [2018-2024] JCW,Petrol,Manual,4390000,Active
Mini,Cooper 2018 2024,Cooper [2018-2024] Classic Trim,Petrol,Manual,2990000,Active
Hyundai,Verna,Base Model,Petrol,Manual,1307000,Active
Hyundai,Verna,HX 4,Petrol,Manual,1455000,Active
Hyundai,Verna,HX 6,Petrol,Manual,1723999,Active
Hyundai,Verna,HX 6 Plus,Petrol,Manual,1801000,Active
Hyundai,Verna,HX 8,Petrol,Manual,2105000,Active
Hyundai,Verna,Top Model,Petrol,Manual,2179000,Active
Hyundai,Verna,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Verna,base model,Petrol,Manual,1098000,Active
Hyundai,Verna,top model,Petrol,Manual,1839999,Active
Hyundai,I20 N Line 2021 2023,i20 N Line [2021-2023] Base Model,Petrol,Manual,1208000,Active
Hyundai,I20 N Line 2021 2023,i20 N Line [2021-2023] Top Model,Petrol,Manual,1446000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Base Model,Petrol,Manual,728000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Magna,Petrol,Manual,791000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Magna (O),Petrol,Manual,789000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Sportz,Petrol,Manual,923000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Asta,Petrol,Manual,909000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Top Model,Petrol,Manual,800000,Active
Hyundai,I20 2012 2014,i20 [2012-2014] Sportz (AT) 1.4,Petrol,Automatic,789000,Active
Hyundai,Creta Electric,Base Model,Petrol,Manual,1912000,Active
Hyundai,Creta Electric,Smart,Petrol,Manual,2014000,Active
Hyundai,Creta Electric,Executive Tech,Petrol,Manual,2014000,Active
Hyundai,Creta Electric,Smart (O),Petrol,Manual,2158000,Active
Hyundai,Creta Electric,Premium,Petrol,Manual,2211000,Active
Hyundai,Creta Electric,Executive (O),Petrol,Manual,2119000,Active
Hyundai,Creta Electric,Excellence,Petrol,Manual,2347000,Active
Hyundai,Creta Electric,Excellence Knight Edition,Petrol,Manual,2362000,Active
Hyundai,Creta Electric,Smart (O) LR,Petrol,Manual,2368000,Active
Hyundai,Creta Electric,Excellence LR,Petrol,Manual,2610000,Active
Hyundai,Creta Electric,Excellence LR Knight Edition,Petrol,Manual,2594000,Active
Hyundai,Creta Electric,base model,Petrol,Manual,1802000,Active
Hyundai,Creta Electric,top model,Petrol,Manual,2470000,Active
Hyundai,Getzprime20072010,Getz Prime [2007-2010] Base Model,Petrol,Manual,360000,Active
Hyundai,Getzprime20072010,Getz Prime [2007-2010] GVS,Petrol,Manual,501999,Active
Hyundai,Getzprime20072010,Getz Prime [2007-2010] GLS,Petrol,Manual,475000,Active
Hyundai,Getzprime20072010,Getz Prime [2007-2010] Top Model,Petrol,Manual,461000,Active
Hyundai,Getzprime20072010,Getz Prime [2007-2010] 1.5 GVS CRDi,Petrol,Manual,501999,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Base Model,Petrol,Manual,443000,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Era,Petrol,Manual,519000,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Magna,Petrol,Manual,557000,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Sportz,Petrol,Manual,624000,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Sportz (O),Petrol,Manual,593000,Active
Hyundai,I10 2010 2017,i10 [2010-2017] Top Model,Petrol,Manual,731000,Active
Hyundai,Ioniq 5,Base Model,Petrol,Manual,4908000,Active
Hyundai,Ioniq 5,base model,Petrol,Manual,4630000,Active
Hyundai,Elantra,Base Model,Petrol,Manual,1882000,Active
Hyundai,Elantra,SX,Petrol,Manual,2280000,Active
Hyundai,Elantra,Top Model,Petrol,Manual,2568000,Active
Hyundai,Elantra,SX (O) 1.5 AT,Petrol,Automatic,2113000,Active
Hyundai,Tucson,Base Model,Petrol,Automatic,3772999,Active
Hyundai,Tucson,Signature,Petrol,Automatic,4294000,Active
Hyundai,Venue,Base Model,Petrol,Manual,1178000,Active
Hyundai,Venue,HX 4,Petrol,Manual,1044999,Active
Hyundai,Venue,HX 5,Petrol,Manual,1428000,Active
Hyundai,Venue,HX 5 Plus,Petrol,Manual,1213000,Active
Hyundai,Venue,HX 6,Petrol,Manual,1459000,Active
Hyundai,Venue,HX 6T,Petrol,Manual,1307000,Active
Hyundai,Venue,HX 8,Petrol,Manual,1673999,Active
Hyundai,Venue,HX 7,Petrol,Manual,1554000,Active
Hyundai,Venue,Top Model,Petrol,Manual,1891000,Active
Hyundai,Venue,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Venue,base model,Petrol,Manual,800000,Active
Hyundai,Venue,top model,Petrol,Manual,1569000,Active
Hyundai,I20 2020 2023,i20 [2020-2023] Base Model,Petrol,Manual,1000000,Active
Hyundai,I20 2020 2023,i20 [2020-2023] Sportz,Petrol,Manual,1194000,Active
Hyundai,I20 2020 2023,i20 [2020-2023] Asta,Petrol,Manual,1286000,Active
Hyundai,I20 2020 2023,i20 [2020-2023] Top Model,Petrol,Manual,1394000,Active
Hyundai,Eon,Base Model,Petrol,Manual,342000,Active
Hyundai,Eon,Era,Petrol,Manual,365000,Active
Hyundai,Eon,D-Lite,Petrol,Manual,396000,Active
Hyundai,Eon,Magna,Petrol,Manual,525000,Active
Hyundai,Eon,D-Lite +,Petrol,Manual,438000,Active
Hyundai,Eon,Magna O,Petrol,Manual,405999,Active
Hyundai,Eon,Era +,Petrol,Manual,509000,Active
Hyundai,Eon,Era + SE,Petrol,Manual,472000,Active
Hyundai,Eon,Magna +,Petrol,Manual,501000,Active
Hyundai,Eon,Magna + SE,Petrol,Manual,501000,Active
Hyundai,Eon,Magna + (O),Petrol,Manual,516000,Active
Hyundai,Eon,Sportz,Petrol,Manual,522000,Active
Hyundai,Eon,Magna (O),Petrol,Manual,549000,Active
Hyundai,Eon,1.0 Kappa Magna (O) AirBag,Petrol,Manual,471000,Active
Hyundai,Venue N Line 2023,Venue N Line [2023-2025] Base Model,Petrol,Manual,1538000,Active
Hyundai,Venue N Line 2023,Venue N Line [2023-2025] Top Model,Petrol,Manual,1625000,Active
Hyundai,Accent,Base Model,Petrol,Manual,636000,Active
Hyundai,Accent,Top Model,CNG,Manual,586000,Active
Hyundai,Accent,Executive LPG,Petrol,Manual,563000,Active
Hyundai,Santa Fe 2014 2017,Santa Fe [2014-2017] Base Model,Petrol,Manual,3721000,Active
Hyundai,I20,i20 Base Model,Petrol,Manual,708000,Active
Hyundai,I20,i20 Magna Executive,Petrol,Manual,794000,Active
Hyundai,I20,i20 Magna,Petrol,Manual,957000,Active
Hyundai,I20,i20 Sportz,Petrol,Manual,1028999,Active
Hyundai,I20,i20 Sportz (O),Petrol,Manual,1080000,Active
Hyundai,I20,i20 Sportz (O) Knight Edition,Petrol,Manual,984000,Active
Hyundai,I20,i20 Asta,Petrol,Manual,1013000,Active
Hyundai,I20,i20 Asta (O),Petrol,Manual,1248000,Active
Hyundai,I20,i20 Asta (O) Knight Edition,Petrol,Manual,1259000,Active
Hyundai,I20,i20 Automatic,Petrol,Automatic,0,Discontinued
Hyundai,I20,Hyundai i20 base model,Petrol,Manual,599000,Active
Hyundai,I20,Hyundai i20 top model,Petrol,Manual,1057000,Active
Hyundai,Santro,Base Model,Petrol,Manual,459999,Active
Hyundai,Santro,Era,Petrol,Manual,500000,Active
Hyundai,Santro,Era Executive,Petrol,Manual,578000,Active
Hyundai,Santro,Magna,Petrol,Manual,696000,Active
Hyundai,Santro,Sportz,Petrol,Manual,727000,Active
Hyundai,Santro,Sportz SE,Petrol,Manual,676000,Active
Hyundai,Santro,Magna Corporate,Petrol,Automatic,670000,Active
Hyundai,Santro,Top Model,Petrol,Manual,752000,Active
Hyundai,Santro,Asta AMT,Petrol,Automatic,645000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Base Model,Petrol,Manual,657000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Magna,Petrol,Manual,827000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Corporate,Petrol,Automatic,838000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Sportz,Petrol,Manual,894000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Sportz (O),Petrol,Manual,908000,Active
Hyundai,Grand I10 Nios,Grand i10 Nios Top Model,Petrol,Manual,944999,Active
Hyundai,Grand I10 Nios,Grand i10 Nios CNG,CNG,Manual,0,Discontinued
Hyundai,Grand I10 Nios,Grand i10 Nios Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Grand I10 Nios,Hyundai Grand i10 Nios base model,Petrol,Manual,555000,Active
Hyundai,Grand I10 Nios,Hyundai Grand i10 Nios top model,Petrol,Manual,802999,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] Base Model,Petrol,Manual,1440000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] EX,Petrol,Manual,1592000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] S,Petrol,Manual,1744000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] S Plus Knight,Petrol,Manual,1857000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX Executive,Petrol,Manual,1852000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX,Petrol,Manual,1957999,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX Adventure,Petrol,Manual,1789999,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] S Plus,Petrol,Manual,1873000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX (O),Petrol,Manual,2277000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX (O) knight,Petrol,Manual,2301000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] SX (O) Adventure,Petrol,Manual,2108000,Active
Hyundai,Creta 2023 2024,Creta [2023-2024] Top Model,Petrol,Manual,2172000,Active
Hyundai,Aura,Base Model,Petrol,Manual,792000,Active
Hyundai,Aura,S,Petrol,Manual,888000,Active
Hyundai,Aura,Corporate,Petrol,Automatic,898000,Active
Hyundai,Aura,SX,Petrol,Manual,977999,Active
Hyundai,Aura,SX Plus,Petrol,Manual,975000,Active
Hyundai,Aura,Top Model,Petrol,Manual,952999,Active
Hyundai,Aura,CNG,CNG,Manual,0,Discontinued
Hyundai,Aura,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Aura,base model,Petrol,Manual,600000,Active
Hyundai,Aura,top model,Petrol,Manual,853999,Active
Hyundai,Sonata,Base Model,Petrol,Manual,2555000,Active
Hyundai,Sonata,2.4 GDi AT,Petrol,Automatic,2157000,Active
Hyundai,Venue N Line,Base Model,Petrol,Manual,1388000,Active
Hyundai,Venue N Line,Top Model,Petrol,Manual,1838000,Active
Hyundai,Venue N Line,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Venue N Line,base model,Petrol,Manual,1065000,Active
Hyundai,Venue N Line,top model,Petrol,Manual,1558000,Active
Hyundai,I20 N Line,i20 N Line Base Model,Petrol,Manual,1228000,Active
Hyundai,I20 N Line,i20 N Line Top Model,Petrol,Manual,1380000,Active
Hyundai,I20 N Line,i20 N Line Automatic,Petrol,Automatic,0,Discontinued
Hyundai,I20 N Line,Hyundai i20 N Line base model,Petrol,Manual,922000,Active
Hyundai,I20 N Line,Hyundai i20 N Line top model,Petrol,Manual,1167000,Active
Hyundai,Exter,Base Model,Petrol,Manual,802000,Active
Hyundai,Exter,HX 3,Petrol,Manual,852000,Active
Hyundai,Exter,HX 4,Petrol,Manual,947000,Active
Hyundai,Exter,HX 6,Petrol,Manual,1039000,Active
Hyundai,Exter,HX 4 Plus,Petrol,Manual,949000,Active
Hyundai,Exter,HX 8,Petrol,Manual,1075000,Active
Hyundai,Exter,Top Model,Petrol,Manual,1122000,Active
Hyundai,Exter,CNG,CNG,Manual,0,Discontinued
Hyundai,Exter,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Exter,base model,Petrol,Manual,580000,Active
Hyundai,Exter,top model,Petrol,Manual,957000,Active
Hyundai,Creta,Base Model,Petrol,Manual,1498000,Active
Hyundai,Creta,EX,Petrol,Manual,1643000,Active
Hyundai,Creta,EX (O),Petrol,Manual,1935000,Active
Hyundai,Creta,S,Petrol,Manual,1746000,Active
Hyundai,Creta,S (O),Petrol,Manual,2080000,Active
Hyundai,Creta,S (O) Knight,Petrol,Manual,2077000,Active
Hyundai,Creta,SX,Petrol,Manual,2103000,Active
Hyundai,Creta,SX Tech,Petrol,Manual,2093000,Active
Hyundai,Creta,SX Premium,Petrol,Manual,2155000,Active
Hyundai,Creta,SX (O),Petrol,Manual,2341000,Active
Hyundai,Creta,SX (O) Knight,Petrol,Manual,2381000,Active
Hyundai,Creta,King Edition,Petrol,Manual,2391000,Active
Hyundai,Creta,King Knight Edition,Petrol,Manual,2450000,Active
Hyundai,Creta,King Limited Edition,Petrol,Manual,2450000,Active
Hyundai,Creta,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Creta,base model,Petrol,Manual,1079000,Active
Hyundai,Creta,top model,Petrol,Manual,2020000,Active
Hyundai,I20 Active,i20 Active Base Model,Petrol,Manual,832000,Active
Hyundai,I20 Active,i20 Active S,Petrol,Manual,1080000,Active
Hyundai,I20 Active,i20 Active Top Model,Petrol,Manual,1222000,Active
Hyundai,I20 Active,i20 Active 1.4 SX Dual Tone,Petrol,Manual,1019000,Active
Hyundai,Alcazar,Base Model,Petrol,Manual,1880999,Active
Hyundai,Alcazar,Prestige,Petrol,Manual,2148000,Active
Hyundai,Alcazar,Corporate,Petrol,Automatic,2259000,Active
Hyundai,Alcazar,Platinum,Petrol,Automatic,2481000,Active
Hyundai,Alcazar,Signature,Petrol,Automatic,2571000,Active
Hyundai,Alcazar,Signature Knight,Petrol,Automatic,2548000,Active
Hyundai,Alcazar,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Alcazar,base model,Petrol,Manual,1450000,Active
Hyundai,Alcazar,top model,Petrol,Automatic,2121000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Prestige Exe,Petrol,Manual,2014000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Prestige,Petrol,Manual,2131000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Prestige Exe (O),Petrol,Manual,2189000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Platinum,Petrol,Automatic,2421000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Signature,Petrol,Automatic,2455000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Prestige (O),Petrol,Manual,2306000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Platinum (O),Petrol,Automatic,2513000,Active
Hyundai,Alcazar 2023 2024,Alcazar [2023-2024] Signature (O),Petrol,Automatic,2570000,Active
Hyundai,Genesis,Base Model,Petrol,Manual,3500000,Active
Hyundai,Genesis,3.8,Petrol,Manual,3500000,Active
Hyundai,Grand I10,Grand i10 Base Model,Petrol,Manual,740000,Active
Hyundai,Grand I10,Grand i10 Magna,Petrol,Manual,805000,Active
Hyundai,Grand I10,Grand i10 Sportz (O),Petrol,Manual,835000,Active
Hyundai,Grand I10,Grand i10 Sportz,Petrol,Manual,886000,Active
Hyundai,Grand I10,Grand i10 Top Model,Petrol,Manual,910000,Active
Hyundai,Grand I10,Grand i10 Asta U2 1.2 CRDi,Petrol,Manual,12000000,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Base Model,Petrol,Manual,656000,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Magna Corporate,Petrol,Automatic,877000,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Magna,Petrol,Manual,857000,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Corporate,Petrol,Automatic,827999,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Sportz,Petrol,Manual,1001000,Active
Hyundai,Grand I10 Nios 2019 2023,Grand i10 Nios [2019-2023] Top Model,Petrol,Manual,1008000,Active
Hyundai,Creta N Line,Base Model,Petrol,Manual,2128000,Active
Hyundai,Creta N Line,Top Model,Petrol,Manual,2397000,Active
Hyundai,Creta N Line,Automatic,Petrol,Automatic,0,Discontinued
Hyundai,Creta N Line,base model,Petrol,Manual,1782999,Active
Hyundai,Creta N Line,top model,Petrol,Manual,2010000,Active
Hyundai,Aura 2020 2023,Aura [2020-2023] Base Model,Petrol,Manual,731000,Active
Hyundai,Aura 2020 2023,Aura [2020-2023] S,Petrol,Manual,998000,Active
Hyundai,Aura 2020 2023,Aura [2020-2023] SX,Petrol,Manual,972000,Active
Hyundai,Aura 2020 2023,Aura [2020-2023] SX (O),Petrol,Manual,1086000,Active
Hyundai,Aura 2020 2023,Aura [2020-2023] Top Model,Petrol,Manual,1135000,Active
Hyundai,Xcent,Base Model,Petrol,Manual,802999,Active
Hyundai,Xcent,E Plus,Petrol,Manual,822000,Active
Hyundai,Xcent,S,Petrol,Manual,884000,Active
Hyundai,Xcent,SX,Petrol,Manual,950000,Active
Hyundai,Xcent,Top Model,Petrol,Manual,1040000,Active
Hyundai,Xcent,SX (O)CRDi,Petrol,Manual,880000,Active
Hyundai,Venue 2023,Venue [2023-2025] Base Model,Petrol,Manual,926000,Active
Hyundai,Venue 2023,Venue [2023-2025] E Plus,Petrol,Manual,894000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX,Petrol,Manual,1080000,Active
Hyundai,Venue 2023,Venue [2023-2025] S Plus,Petrol,Manual,1282000,Active
Hyundai,Venue 2023,Venue [2023-2025] S (O),Petrol,Manual,1361000,Active
Hyundai,Venue 2023,Venue [2023-2025] S (O) Plus,Petrol,Manual,1112000,Active
Hyundai,Venue 2023,Venue [2023-2025] Executive,Petrol,Manual,1067000,Active
Hyundai,Venue 2023,Venue [2023-2025] S (O) Knight,Petrol,Manual,1217000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX Executive,Petrol,Manual,1157000,Active
Hyundai,Venue 2023,Venue [2023-2025] S,Petrol,Manual,1500000,Active
Hyundai,Venue 2023,Venue [2023-2025] S (O) Plus Adventure,Petrol,Manual,1220000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX Adventure,Petrol,Manual,1247000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX Knight,Petrol,Manual,1365000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX (O),Petrol,Manual,1581000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX (O) Knight,Petrol,Manual,1467000,Active
Hyundai,Venue 2023,Venue [2023-2025] SX (O) Adventure,Petrol,Manual,1472000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] Base Model,Petrol,Manual,1285000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] S,Petrol,Manual,1561000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] SX,Petrol,Manual,1667000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] SX Plus,Petrol,Manual,1738000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] SX (O),Petrol,Manual,1896000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] SX Turbo,Petrol,Manual,1864999,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] S (O) Turbo,Petrol,Manual,1746000,Active
Hyundai,Old Generation Verna 2023,Verna [2023-2026] SX (O) Turbo,Petrol,Manual,2030000,Active
Hyundai,Terracan20032006,Terracan [2003-2006] Base Model,Petrol,Manual,1848999,Active
Hyundai,Terracan20032006,Terracan [2003-2006] CRDi,Petrol,Manual,1848999,Active
Hyundai,Old Generation Exter 2023,Exter [2023-2026] Base Model,Petrol,Manual,788000,Active
Hyundai,Old Generation Exter 2023,Exter [2023-2026] EX (O),Petrol,Manual,709000,Active
Hyundai,Old Generation Exter 2023,Exter [2023-2026] S Smart,Petrol,Manual,902000,Active
Hyundai,Old Generation Exter 2023,Exter [2023-2026] S,Petrol,Manual,994000,Active
